0.339	-1.28886
0.34	-1.13257
0.341	2.77340
0.342	4.04948
0.343	0.41594
0.344	-1.65520
0.345	-0.87459
0.346	0.79941
0.347	-0.56843
0.348	1.32710
0.349	3.84580
0.35	1.35944
0.351	-2.46548
0.352	-1.71411
0.353	1.67536
0.354	1.33122
0.355	1.24991
0.356	2.36989
0.357	1.33949
0.358	-2.64821
0.359	-2.34150
0.36	1.79765
0.361	2.89784
0.362	0.76801
0.363	0.63412
0.364	1.14236
0.365	-1.22934
0.366	-2.41532
0.367	0.92554
0.368	4.10213
0.369	1.73066
0.37	-0.63293
0.371	-0.87673
0.372	-0.12328
0.373	-1.16415
0.374	0.91318
0.375	3.80826
0.376	2.75630
0.377	-1.06287
0.378	-2.31038
0.379	0.26496
0.38	0.59978
0.381	0.65807
0.382	2.77013
0.383	3.00569
0.384	-1.38069
0.385	-2.78345
0.386	0.22274
0.387	2.44664
0.388	1.44158
0.389	1.01162
0.39	2.07728
0.391	0.02121
0.392	-2.65057
0.393	-0.72175
0.394	2.61252
0.395	3.21035
0.396	-0.12159
0.397	-0.41925
0.398	-0.03051
0.399	-1.51900
0.4	-0.83650
0.401	2.83125
0.402	3.64290
0.403	-0.06993
0.404	-1.55509
0.405	-0.09548
0.406	0.64773
0.407	-0.57377
0.408	1.67048
0.409	3.93083
0.41	0.66623
0.411	-2.39599
0.412	-1.16873
0.413	1.57136
0.414	1.59801
0.415	1.03422
0.416	2.41483
0.417	0.88383
0.418	-2.51723
0.419	-2.04651
0.42	1.42725
0.421	2.81579
0.422	1.53944
0.423	0.77727
0.424	1.00695
0.425	-0.92593
0.426	-1.88210
0.427	0.95466
0.428	3.99891
0.429	2.17059
0.43	-1.19634
0.431	0.03982
0.432	-0.15951
0.433	-1.39707
0.434	0.37133
0.435	3.93095
0.436	2.88687
0.437	-1.79618
0.438	-2.12286
0.439	0.28936
0.44	0.44403
0.441	0.69056
0.442	2.26203
0.443	2.43678
0.444	-0.64954
0.445	-2.59007
0.446	-0.14765
0.447	2.79697
0.448	1.18833
0.449	1.19600
0.45	1.52671
0.451	-0.10124
0.452	-3.14497
0.453	-0.72896
0.454	2.92823
0.455	2.74069
0.456	-0.10408
0.457	-0.24621
0.458	-0.22891
0.459	-1.11643
0.46	-0.88724
0.461	2.65447
0.462	3.66027
0.463	-0.36295
0.464	-1.86013
0.465	0.19560
0.466	0.24576
0.467	-0.34251
0.468	1.69765
0.469	3.96753
0.47	0.35437
0.471	-2.13173
0.472	-0.77797
0.473	1.22931
0.474	0.66924
0.475	1.20006
0.476	2.93300
0.477	1.35394
0.478	-2.82855
0.479	-1.64648
0.48	1.81874
0.481	2.65406
0.482	1.31236
0.483	0.34038
0.484	1.13236
0.485	-1.64166
0.486	-2.65635
0.487	1.79328
0.488	3.85250
0.489	1.99401
0.49	-0.84034
0.491	0.01949
0.492	0.00238
0.493	-1.10206
0.494	0.33510
0.495	4.10892
0.496	2.57114
0.497	-1.14353
0.498	-1.34888
0.499	0.24452
0.5	0.22002
0.501	1.07054
0.502	3.00945
0.503	2.29810
0.504	-1.63113
0.505	-2.39454
0.506	-0.18462
0.507	1.88920
0.508	1.13239
0.509	1.40636
0.51	1.87620
0.511	-0.05842
0.512	-2.69450
